"season","posteam","offense_rank","opponent","defense_rank","week","game_id","home","player_id","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_completions","receptions","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_touchdown","rec_touchdown","rush_touchdown","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_interception","rec_fumble_lost","total_fantasy_points","total_fantasy_points_exp","seasonavg_pass_attempt","seasonavg_rec_attempt","seasonavg_rush_attempt","seasonavg_pass_completions","seasonavg_receptions","seasonavg_pass_yards_gained","seasonavg_rec_yards_gained","seasonavg_rush_yards_gained","seasonavg_pass_touchdown","seasonavg_rec_touchdown","seasonavg_rush_touchdown","seasonavg_pass_two_point_conv","seasonavg_rec_two_point_conv","seasonavg_rush_two_point_conv","seasonavg_pass_interception","seasonavg_rec_fumble_lost","seasonavg_total_fantasy_points","last4avg_pass_attempt","last4avg_rec_attempt","last4avg_rush_attempt","last4avg_pass_completions","last4avg_receptions","last4avg_pass_yards_gained","last4avg_rec_yards_gained","last4avg_rush_yards_gained","last4avg_pass_touchdown","last4avg_rec_touchdown","last4avg_rush_touchdown","last4avg_pass_two_point_conv","last4avg_rec_two_point_conv","last4avg_rush_two_point_conv","last4avg_pass_interception","last4avg_rec_fumble_lost","last4avg_total_fantasy_points","lastweek_pass_attempt","lastweek_rec_attempt","lastweek_rush_attempt","lastweek_pass_completions","lastweek_receptions","lastweek_pass_yards_gained","lastweek_rec_yards_gained","lastweek_rush_yards_gained","lastweek_pass_touchdown","lastweek_rec_touchdown","lastweek_rush_touchdown","lastweek_pass_two_point_conv","lastweek_rec_two_point_conv","lastweek_rush_two_point_conv","lastweek_pass_interception","lastweek_rec_fumble_lost","lastweek_total_fantasy_points","depth_position"
"2023","CIN",30,"SEA",6,6,"2023_06_SEA_CIN",1,"00-0035291","Trayveon Williams","RB",0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2.3,3.06,0,2,0.5,0,1,0,2,2,0,0,0,0,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0.4,"HB"
"2023","CIN",30,"SEA",6,6,"2023_06_SEA_CIN",1,"00-0035291","Trayveon Williams","RB",0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2.3,3.06,0,2,0.5,0,1,0,2,2,0,0,0,0,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0.4,"KR"
"2023","CIN",30,"SEA",6,6,"2023_06_SEA_CIN",1,"00-0036410","Tee Higgins","WR",0,4,0,0,2,0,20,0,0,0,0,0,0,0,0,0,4,6.22,0,8,0,0,3,0,32.25,0,0,0.5,0,0,0,0,0,0,9.225,0,8,0,0,3,0,32.25,0,0,0.5,0,0,0,0,0,0,9.225,0,4,0,0,2,0,19,0,0,0,0,0,0,0,0,0,3.9,"WR"
"2023","SEA",21,"CIN",10,6,"2023_06_SEA_CIN",0,"00-0035640","DK Metcalf","WR",0,9,0,0,4,0,69,0,0,0,0,0,0,0,0,0,10.9,16.44,0,5.75,0,0,4.5,0,67,0,0,0.5,0,0,0,0,0,0,14.2,0,5.75,0,0,4.5,0,67,0,0,0.5,0,0,0,0,0,0,14.2,0,4,0,0,3,0,34,0,0,1,0,0,0,0,0,0,12.4,"WR"
"2023","SEA",21,"CIN",10,6,"2023_06_SEA_CIN",0,"00-0036425","DeeJay Dallas","RB",0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0.9,1.03,0,1,1.33333333333333,0,0.666666666666667,0,4,3.66666666666667,0,0,0,0,0,0,0,0,1.43333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RB"
"2023","SEA",21,"CIN",10,6,"2023_06_SEA_CIN",0,"00-0036425","DeeJay Dallas","RB",0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0.9,1.03,0,1,1.33333333333333,0,0.666666666666667,0,4,3.66666666666667,0,0,0,0,0,0,0,0,1.43333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PR"
"2023","SEA",21,"CIN",10,6,"2023_06_SEA_CIN",0,"00-0036425","DeeJay Dallas","RB",0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0.9,1.03,0,1,1.33333333333333,0,0.666666666666667,0,4,3.66666666666667,0,0,0,0,0,0,0,0,1.43333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KR"
"2023","CIN",30,"SEA",6,6,"2023_06_SEA_CIN",1,"00-0038597","Chase Brown","RB",0,1,1,0,1,0,8,4,0,0,0,0,0,0,0,0,2.2,2,0,1,0,0,1,0,-0.5,0,0,0,0,0,0,0,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1.2,"
    "
"2023","CIN",30,"SEA",6,6,"2023_06_SEA_CIN",1,"00-0038619","Andrei Iosivas","WR",0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,7.3,3.56,0,2,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1.9,"WR"
"2023","SEA",21,"CIN",10,6,"2023_06_SEA_CIN",0,"00-0039165","Zach Charbonnet","RB",0,2,2,0,2,0,14,5,0,0,0,0,0,0,0,0,3.9,3.44,0,2.33333333333333,6,0,1.33333333333333,0,7.33333333333333,31,0,0,0,0,0,0,0,0,5.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5,0,1,0,9,31,0,0,0,0,0,0,0,0,5,"RB"
"2023","SEA",21,"CIN",10,6,"2023_06_SEA_CIN",0,"00-0034159","Will Dissly","TE",0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1.4,1.36,0,2.5,0,0,2.5,0,26,0,0,0,0,0,0,0,0,0,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,3,0,35,0,0,0,0,0,0,0,0,0,6.5,"TE"
"2023","CIN",30,"SEA",6,6,"2023_06_SEA_CIN",1,"00-0035631","Drew Sample","TE",0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1.4,0.93,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0.9,"TE"
"2023","SEA",21,"CIN",10,6,"2023_06_SEA_CIN",0,"00-0038752","Jake Bobo","WR",0,2,0,0,2,0,43,0,0,0,0,0,0,0,0,0,6.3,2.93,0,1.33333333333333,0,0,0.666666666666667,0,2.66666666666667,0,0,0.333333333333333,0,0,0,0,0,0,2.93333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WR"
"2023","SEA",21,"CIN",10,6,"2023_06_SEA_CIN",0,"00-0036244","Colby Parkinson","TE",0,5,0,0,3,0,19,0,0,0,0,0,0,0,0,0,4.9,8.04,0,2.5,0,0,1.5,0,21.75,0,0,0,0,0,0,0,0,0,3.675,0,2.5,0,0,1.5,0,21.75,0,0,0,0,0,0,0,0,0,3.675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TE"
"2023","SF",3,"CLE",30,6,"2023_06_SF_CLE",0,"00-0037834","Brock Purdy","QB",27,0,3,12,0,125,0,7,1,0,0,0,0,0,1,0,7.7,8.49,27.2,0,2.4,19.6,0,254.2,0,4.8,1.8,0,0.4,0,0,0,0,0,20.248,26.75,0,2.25,19.75,0,262.75,0,1,1.75,0,0.5,0,0,0,0,0,20.61,24,0,0,17,0,252,0,0,4,0,0,0,0,0,0,0,26.08,"QB"
"2023","SF",3,"CLE",30,6,"2023_06_SF_CLE",0,"00-0033280","Christian McCaffrey","RB",0,3,11,0,3,0,9,43,0,1,0,0,0,0,0,0,14.2,10.69,0,4.8,19.8,0,4,0,33.6,102,0,0.2,1.4,0,0,0,0,0,26.76,0,4.75,19.25,0,4.25,0,37.75,89.5,0,0.25,1.5,0,0,0,0,0,26.975,0,3,19,0,2,0,27,51,0,0,1,0,0,0,0,0,13.8,"RB"
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0033275","PJ Walker","QB",34,0,3,18,0,192,0,1,0,0,0,0,0,0,2,0,3.78,8.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0033923","Kareem Hunt","RB",0,3,12,0,3,0,24,47,0,0,1,0,0,0,0,0,16.1,9.89,0,3,5,0,2,0,22,13,0,0,0,0,0,0,0,0,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5,0,2,0,22,13,0,0,0,0,0,0,0,0,5.5,"RB"
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0036980","Elijah Moore","WR",0,7,1,0,4,0,19,8,0,0,0,0,0,0,0,0,6.7,9.19,0,7.25,1.75,0,4.25,0,37,0.75,0,0,0,0,0,0,0,0.25,7.525,0,7.25,1.75,0,4.25,0,37,0.75,0,0,0,0,0,0,0,0.25,7.525,0,4,1,0,2,0,20,-20,0,0,0,0,0,0,0,0,2,"WR"
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0037257","David Bell","WR",0,3,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1.6,3.7,0,2,0,0,1.5,0,13.5,0,0,0,0,0,0,0,0,0,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,3,0,27,0,0,0,0,0,0,0,0,0,5.7,"WR"
"2023","SF",3,"CLE",30,6,"2023_06_SF_CLE",0,"00-0035719","Deebo Samuel","WR",0,1,2,0,0,0,0,11,0,0,0,0,0,0,0,0,1.1,2.85,0,7.75,3.25,0,5,0,75.5,19.5,0,0.25,0.25,0,0,0,0,0,17.5,0,7.75,3.25,0,5,0,75.5,19.5,0,0.25,0.25,0,0,0,0,0,17.5,0,3,5,0,3,0,55,30,0,0,0,0,0,0,0,0,11.5,"WR"
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0030068","Marquise Goodwin","WR",0,2,1,0,1,0,4,20,0,0,0,0,0,0,0,0,3.4,3.49,0,1.66666666666667,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"WR"
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0031544","Amari Cooper","WR",0,8,0,0,4,0,108,0,0,0,0,0,0,0,0,0,14.8,11.4,0,7.75,0,0,4.5,0,64.75,0,0,0.25,0,0,0,0,0,0,12.475,0,7.75,0,0,4.5,0,64.75,0,0,0.25,0,0,0,0,0,0,12.475,0,6,0,0,1,0,16,0,0,0,0,0,0,0,0,0,2.6,"WR"
"2023","SF",3,"CLE",30,6,"2023_06_SF_CLE",0,"00-0036261","Brandon Aiyuk","WR",0,10,0,0,4,0,76,0,0,0,0,0,0,0,0,0,11.6,14.25,0,6.75,0,0,5.25,0,94.5,0,0,0.5,0,0,0,0,0,0,17.7,0,6.75,0,0,5.25,0,94.5,0,0,0.5,0,0,0,0,0,0,17.7,0,7,0,0,4,0,58,0,0,0,0,0,0,0,0,0,9.8,"WR"
"2023","SF",3,"CLE",30,6,"2023_06_SF_CLE",0,"00-0034407","Ray-Ray McCloud","WR",0,2,2,0,1,0,4,23,0,0,0,0,0,0,0,0,3.7,4.08,0,1.5,0,0,1.5,0,11.5,0,0,0,0,0,0,0,0,0,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.1,"WR"
"2023","SF",3,"CLE",30,6,"2023_06_SF_CLE",0,"00-0034407","Ray-Ray McCloud","WR",0,2,2,0,1,0,4,23,0,0,0,0,0,0,0,0,3.7,4.08,0,1.5,0,0,1.5,0,11.5,0,0,0,0,0,0,0,0,0,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.1,"KR"
"2023","SF",3,"CLE",30,6,"2023_06_SF_CLE",0,"00-0034407","Ray-Ray McCloud","WR",0,2,2,0,1,0,4,23,0,0,0,0,0,0,0,0,3.7,4.08,0,1.5,0,0,1.5,0,11.5,0,0,0,0,0,0,0,0,0,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.1,"PR"
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0034364","Jordan Akins","TE",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,1.33333333333333,0,0,1,0,6.66666666666667,0,0,0,0,0,0,0,0,0,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1.6,"TE"
"2023","SF",3,"CLE",30,6,"2023_06_SF_CLE",0,"00-0029892","Kyle Juszczyk","RB",0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1.9,1.37,0,2.5,1,0,2.5,0,15,1.5,0,0.5,0,0,0,0,0,0,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,4,0,26,0,0,1,0,0,0,0,0,0,12.6,"FB"
"2023","SF",3,"CLE",30,6,"2023_06_SF_CLE",0,"00-0036259","Jauan Jennings","WR",0,4,0,0,2,0,26,0,0,0,0,0,0,0,0,0,4.6,5.05,0,2,0,0,1.25,0,25.25,0,0,0,0,0,0,0,0,0,3.775,0,2,0,0,1.25,0,25.25,0,0,0,0,0,0,0,0,0,3.775,0,1,0,0,1,0,19,0,0,0,0,0,0,0,0,0,2.9,"WR"
"2023","SF",3,"CLE",30,6,"2023_06_SF_CLE",0,"00-0034073","Ross Dwelley","TE",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TE"
"2023","SF",3,"CLE",30,6,"2023_06_SF_CLE",0,"00-0033288","George Kittle","TE",0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.1,2.87,0,4.6,0,0,3.4,0,43,0,0,0.6,0,0,0,0,0,0,11.3,0,4.25,0,0,3.5,0,49,0,0,0.75,0,0,0,0,0,0,12.9,0,4,0,0,3,0,67,0,0,3,0,0,0,0,0,0,27.7,"TE"
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0033885","David Njoku","TE",0,4,0,0,3,0,24,0,0,0,0,0,0,0,0,0,5.4,4.62,0,4.5,0,0,4,0,34.5,0,0,0,0,0,0,0,0,0.25,6.95,0,4.5,0,0,4,0,34.5,0,0,0,0,0,0,0,0,0.25,6.95,0,7,0,0,6,0,46,0,0,0,0,0,0,0,0,0,10.6,"TE"
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0036232","Harrison Bryant","TE",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,1.66666666666667,0.333333333333333,0,1,0,2.33333333333333,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,1.4,"TE"
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0036233","Donovan Peoples-Jones","WR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,3.5,0,0,1.5,0,18.75,0,0,0,0,0,0,0,0,0,3.375,0,3.5,0,0,1.5,0,18.75,0,0,0,0,0,0,0,0,0,3.375,0,4,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1.7,"WR"
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0036233","Donovan Peoples-Jones","WR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,3.5,0,0,1.5,0,18.75,0,0,0,0,0,0,0,0,0,3.375,0,3.5,0,0,1.5,0,18.75,0,0,0,0,0,0,0,0,0,3.375,0,4,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1.7,"PR"
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0037267","Jerome Ford","RB",0,2,17,0,2,0,7,84,0,0,0,0,0,0,0,0,11.1,10.35,0,4.33333333333333,11.6666666666667,0,3.33333333333333,0,25.6666666666667,50,0,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0,0,17.5666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,9,0,5,0,19,26,0,0,0,0,0,0,0,0,9.5,"KR"
"2023","CLE",17,"SF",29,6,"2023_06_SF_CLE",1,"00-0037267","Jerome Ford","RB",0,2,17,0,2,0,7,84,0,0,0,0,0,0,0,0,11.1,10.35,0,4.33333333333333,11.6666666666667,0,3.33333333333333,0,25.6666666666667,50,0,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0,0,17.5666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,9,0,5,0,19,26,0,0,0,0,0,0,0,0,9.5,"RB"
"2023","WAS",12,"ATL",26,6,"2023_06_WAS_ATL",0,"00-0037077","Sam Howell","QB",23,0,4,14,0,151,0,3,3,0,0,0,0,0,0,0,18.34,12.5,38.2,0,3,26.2,0,269.8,0,20.2,1.2,0,0.2,0,0,0.2,1.2,0,16.812,40,0,3.25,28,0,286.75,0,22.5,1.25,0,0,0,0,0.25,1.25,0,16.72,51,0,4,37,0,388,0,19,2,0,0,0,0,1,1,0,25.42,"QB"
"2023","WAS",12,"ATL",26,6,"2023_06_WAS_ATL",0,"00-0035659","Terry McLaurin","WR",0,11,0,0,6,0,81,0,0,0,0,0,0,0,0,0,14.1,16.27,0,6.2,0,0,5,0,52.2,0,0,0.2,0,0,0,0,0,0,11.42,0,6.75,0,0,5.75,0,57.5,0,0,0.25,0,0,0,0,0,0,13,0,5,0,0,4,0,49,0,0,0,0,0,0,0,0,0,8.9,"WR"
"2023","WAS",12,"ATL",26,6,"2023_06_WAS_ATL",0,"00-0033282","Curtis Samuel","WR",0,4,1,0,4,0,42,0,0,1,0,0,0,0,0,0,14.2,9.46,0,5.4,0.6,0,4.6,0,48.6,4,0,0.2,0.2,0,0,0,0,0,12.26,0,5.5,0.5,0,4.5,0,47.25,3.5,0,0.25,0.25,0,0,0,0,0,12.575,0,7,0,0,6,0,65,0,0,1,0,0,0,0,0,0,18.5,"WR"
"2023","WAS",12,"ATL",26,6,"2023_06_WAS_ATL",0,"00-0031260","Logan Thomas","TE",0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1.2,1.35,0,6.25,0.25,0,4.5,0,45.75,0.5,0,0.5,0,0,0,0,0,0.25,11.625,0,6.25,0.25,0,4.5,0,45.75,0.5,0,0.5,0,0,0,0,0,0.25,11.625,0,11,0,0,9,0,77,0,0,1,0,0,0,0,0,1,20.7,"TE"
"2023","WAS",12,"ATL",26,6,"2023_06_WAS_ATL",0,"00-0036626","Dyami Brown","WR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,2.5,0,0,1.5,0,21.75,0,0,0,0,0,0,0,0,0,3.675,0,2.5,0,0,1.5,0,21.75,0,0,0,0,0,0,0,0,0,3.675,0,3,0,0,1,0,11,0,0,0,0,0,0,0,0,0,2.1,"WR"
"2023","WAS",12,"ATL",26,6,"2023_06_WAS_ATL",0,"00-0036626","Dyami Brown","WR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,2.5,0,0,1.5,0,21.75,0,0,0,0,0,0,0,0,0,3.675,0,2.5,0,0,1.5,0,21.75,0,0,0,0,0,0,0,0,0,3.675,0,3,0,0,1,0,11,0,0,0,0,0,0,0,0,0,2.1,"WR"
"2023","ATL",19,"WAS",7,6,"2023_06_WAS_ATL",1,"00-0038122","Desmond Ridder","QB",47,0,2,28,0,307,0,18,2,0,0,0,0,0,3,0,16.08,22.17,31.2,0.2,3.6,20.4,0.2,214.6,-1.2,11.4,0.8,0,0.4,0.2,0,0,0.6,0,14.604,34.5,0,4.25,21.75,0,239.5,0,14.5,0.75,0,0.5,0.25,0,0,0.75,0,16.03,37,0,4,28,0,329,0,10,1,0,1,1,0,0,0,0,26.16,"QB"
"2023","ATL",19,"WAS",7,6,"2023_06_WAS_ATL",1,"00-0034854","KhaDarel Hodge","WR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,1.33333333333333,0.333333333333333,0,1.33333333333333,0,15,0,0,0,0,0,0,0,0,0,2.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,2.1,"WR"
"2023","ATL",19,"WAS",7,6,"2023_06_WAS_ATL",1,"00-0036970","Kyle Pitts","TE",0,6,0,0,4,0,43,0,0,1,0,0,0,0,0,0,14.3,11.28,0,6.4,0.2,0,3.6,0,41.6,-0.8,0,0,0,0,0,0,0,0,7.68,0,7.25,0.25,0,4,0,41,-1,0,0,0,0,0,0,0,0,8,0,11,0,0,7,0,87,0,0,0,0,0,0,0,0,0,15.7,"TE"
"2023","ATL",19,"WAS",7,6,"2023_06_WAS_ATL",1,"00-0037238","Drake London","WR",0,12,0,0,9,0,125,0,0,0,0,0,0,0,0,0,21.5,19.2,0.2,6.2,0,0.2,3.4,4.4,40.8,0,0,0.4,0,0,0,0,0,0,10.056,0.25,7.5,0,0.25,4.25,5.5,51,0,0,0.5,0,0,0,0,0,0,12.57,1,9,0,1,6,22,78,0,0,0,0,0,0,0,0,0,14.68,"WR"
"2023","ATL",19,"WAS",7,6,"2023_06_WAS_ATL",1,"00-0033555","Mack Hollins","WR",0,4,0,0,3,0,41,0,0,0,0,0,0,0,0,0,7.1,5.8,0,3.8,0,0,1.8,0,28.6,0,0,0,0,0,0,0,0,0,4.66,0,3.75,0,0,1.5,0,28,0,0,0,0,0,0,0,0,0,4.3,0,2,0,0,2,0,29,0,0,0,0,0,0,0,0,0,4.9,"WR"
"2023","WAS",12,"ATL",26,6,"2023_06_WAS_ATL",0,"00-0037746","Brian Robinson","RB",0,2,10,0,2,0,25,31,0,1,0,0,0,0,0,0,13.6,10.08,0,2.75,14.25,0,2.25,0,22,50.25,0,0.25,0.75,0,0,0.25,0,0,15.975,0,2.75,14.25,0,2.25,0,22,50.25,0,0.25,0.75,0,0,0.25,0,0,15.975,0,4,6,0,4,0,33,10,0,0,0,0,0,0,0,0,8.3,"RB"
"2023","ATL",19,"WAS",7,6,"2023_06_WAS_ATL",1,"00-0038542","Bijan Robinson","RB",0,8,13,0,5,0,43,37,0,0,0,0,0,0,0,0,13,18.75,0,4.8,13.4,0,4.2,0,29.2,72.8,0,0.4,0,0,0,0,0,0,16.4,0,4.5,14.25,0,3.75,0,29.75,77,0,0.25,0,0,0,0,0,0,15.425,0,2,14,0,2,0,12,46,0,1,0,0,0,0,0,0,11.8,"RB"
"2023","WAS",12,"ATL",26,6,"2023_06_WAS_ATL",0,"00-0036328","Antonio Gibson","RB",0,1,3,0,1,0,1,15,0,1,0,0,0,0,0,0,8.6,5.58,0,3.2,2.6,0,2.4,0,26.4,10.8,0,0,0,0,0,0,0,0.2,5.32,0,3.75,2.5,0,2.75,0,30.5,11.25,0,0,0,0,0,0,0,0.25,6.425,0,6,0,0,4,0,64,0,0,0,0,0,0,0,0,0,10.4,"RB"
"2023","WAS",12,"ATL",26,6,"2023_06_WAS_ATL",0,"00-0036328","Antonio Gibson","RB",0,1,3,0,1,0,1,15,0,1,0,0,0,0,0,0,8.6,5.58,0,3.2,2.6,0,2.4,0,26.4,10.8,0,0,0,0,0,0,0,0.2,5.32,0,3.75,2.5,0,2.75,0,30.5,11.25,0,0,0,0,0,0,0,0.25,6.425,0,6,0,0,4,0,64,0,0,0,0,0,0,0,0,0,10.4,"KR"
"2023","ATL",19,"WAS",7,6,"2023_06_WAS_ATL",1,"00-0030578","Cordarrelle Patterson","RB",0,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,1.6,1.95,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1.7,"J"
"2023","ATL",19,"WAS",7,6,"2023_06_WAS_ATL",1,"00-0030578","Cordarrelle Patterson","RB",0,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,1.6,1.95,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1.7,"KR"
"2023","ATL",19,"WAS",7,6,"2023_06_WAS_ATL",1,"00-0036415","Van Jefferson","WR",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,3.75,0.25,0,2,0,27,1,0,0,0,0,0,0,0,0,4.8,0,3.75,0.25,0,2,0,27,1,0,0,0,0,0,0,0,0,4.8,0,3,0,0,2,0,29,0,0,0,0,0,0,0,0,0,4.9,"WR"
"2023","WAS",12,"ATL",26,6,"2023_06_WAS_ATL",0,"00-0037741","Jahan Dotson","WR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,6,0,0,3.4,0,28,0,0,0.2,0,0,0,0,0,0,7.4,0,5.75,0,0,3,0,25,0,0,0.25,0,0,0,0,0,0,7,0,5,0,0,3,0,30,0,0,0,0,0,0,0,0,0,6,"WR"
